,model,step,restart,candidate,result,best_f,steps_to_best_f
132,BoBn,32,1,"{'x3': 1.285064106951084, 'x1': 2.2031101268441136, 'x4': 1.923056766821191, 'x5': 0.9968690937518921, 'x2': 1.5709444415736527}",4.537580490112305,4.5377888679504395,28
133,BoBn,33,1,"{'x3': 1.2850643304910025, 'x1': 2.203109383632983, 'x4': 1.923056694184894, 'x5': 0.9968684478977844, 'x2': 1.5709442950482013}",4.537669658660889,4.5377888679504395,28
134,BoBn,34,1,"{'x3': 1.2850646747735515, 'x1': 2.2033085554140692, 'x4': 1.9230569233845665, 'x5': 0.9968674378985156, 'x2': 1.5709442280345722}",4.537509918212891,4.5377888679504395,28
135,BoBn,35,1,"{'x3': 1.2850650698482322, 'x1': 2.2033122169956716, 'x4': 1.923057201911753, 'x5': 0.9968673201316076, 'x2': 1.5709445728374816}",4.537683963775635,4.5377888679504395,28
136,BoBn,36,1,"{'x3': 1.2850650667288757, 'x1': 2.2031076989683855, 'x4': 1.923057272769455, 'x5': 0.9968667572280084, 'x2': 1.570944569531152}",4.537618160247803,4.5377888679504395,28
137,BoBn,37,1,"{'x3': 1.2850652204611581, 'x1': 2.2031070481544925, 'x4': 1.9230576030907627, 'x5': 0.9968663014427929, 'x2': 1.5709445246493563}",4.537633895874023,4.5377888679504395,28
138,BoBn,38,1,"{'x3': 1.285065473593899, 'x1': 2.2031064098761983, 'x4': 1.9230579220690238, 'x5': 0.9968651572240259, 'x2': 1.570944776243207}",4.537509918212891,4.5377888679504395,28
139,BoBn,39,1,"{'x3': 1.2850656766350115, 'x1': 2.2031056977383416, 'x4': 1.9230582840322008, 'x5': 0.9968652224807083, 'x2': 1.5709459093102345}",4.537660598754883,4.5377888679504395,28
140,BoBn,40,1,"{'x3': 1.2850652160784186, 'x1': 2.2031052190006966, 'x4': 1.9230590591226875, 'x5': 0.9968647107722096, 'x2': 1.5709456598537042}",4.537659168243408,4.5377888679504395,28
141,BoBn,41,1,"{'x3': 1.2850662627340026, 'x1': 2.2031048071629407, 'x4': 1.9230586448408666, 'x5': 0.9968642763523664, 'x2': 1.570945104686601}",4.537526607513428,4.5377888679504395,28
142,BoBn,42,1,"{'x3': 1.285066314469283, 'x1': 2.2033175534960803, 'x4': 1.9230587133863015, 'x5': 0.996863711593068, 'x2': 1.5709453243524245}",4.537668704986572,4.5377888679504395,28
143,BoBn,43,1,"{'x3': 1.2850665185927668, 'x1': 2.2031036192697155, 'x4': 1.9230590349379912, 'x5': 0.9968631845608613, 'x2': 1.5709452350992852}",4.537827491760254,4.537827491760254,43
144,BoBn,44,1,"{'x3': 1.285066933427061, 'x1': 2.2031030568986245, 'x4': 1.9230591488127744, 'x5': 0.996862723609252, 'x2': 1.5709455842118665}",4.537693023681641,4.537827491760254,43
145,BoBn,45,1,"{'x3': 1.2850669503987966, 'x1': 2.2031028891511446, 'x4': 1.9230598421436853, 'x5': 0.9968622323548643, 'x2': 1.5709463343624872}",4.537734508514404,4.537827491760254,43
146,BoBn,46,1,"{'x3': 1.2850671526517843, 'x1': 2.2033176446110216, 'x4': 1.9230595586770765, 'x5': 0.9968616412531232, 'x2': 1.5709432512264643}",4.53764533996582,4.537827491760254,43
147,BoBn,47,1,"{'x3': 1.2850673894487352, 'x1': 2.203318024328702, 'x4': 1.923059870425285, 'x5': 0.9968611926788385, 'x2': 1.5709455142250284}",4.5377421379089355,4.537827491760254,43
148,BoBn,48,1,"{'x3': 1.285067600786865, 'x1': 2.203318283107501, 'x4': 1.9230599712337217, 'x5': 0.9968606885519874, 'x2': 1.5709454381088221}",4.537712097167969,4.537827491760254,43
149,BoBn,49,1,"{'x3': 1.285067555821701, 'x1': 2.2033185267956, 'x4': 1.9230602275678137, 'x5': 0.9968602058802634, 'x2': 1.5709461606969104}",4.537868976593018,4.537868976593018,49
150,BoBn,50,1,"{'x3': 1.2850681325386912, 'x1': 2.2031002453657496, 'x4': 1.923060341795027, 'x5': 0.9968596426486586, 'x2': 1.5709460383999365}",4.537597179412842,4.537868976593018,49
151,BoBn,51,1,"{'x3': 1.285068117514104, 'x1': 2.2033190694500564, 'x4': 1.9230608142196068, 'x5': 0.9968592443740748, 'x2': 1.5709457271035898}",4.537498474121094,4.537868976593018,49
152,BoBn,52,1,"{'x3': 1.2850681368516461, 'x1': 2.203099244949451, 'x4': 1.9230607127431658, 'x5': 0.9968587260319056, 'x2': 1.570945803245379}",4.537653923034668,4.537868976593018,49
153,BoBn,53,1,"{'x3': 1.2850684141743307, 'x1': 2.203320004703965, 'x4': 1.9230609368730924, 'x5': 0.9968582483741747, 'x2': 1.570945800402809}",4.537581920623779,4.537868976593018,49
154,BoBn,54,1,"{'x3': 1.285068670074911, 'x1': 2.203097567442234, 'x4': 1.923060792602613, 'x5': 0.9968577449964008, 'x2': 1.570945869360888}",4.537649154663086,4.537868976593018,49
155,BoBn,55,1,"{'x3': 1.2850688705097348, 'x1': 2.2033208203694956, 'x4': 1.9230601611679974, 'x5': 0.9968572494394639, 'x2': 1.5709458822122708}",4.537619590759277,4.537868976593018,49
156,BoBn,56,1,"{'x3': 1.2850689132312914, 'x1': 2.203105011100051, 'x4': 1.9230615013703718, 'x5': 0.996856979524711, 'x2': 1.5709458642648562}",4.537503242492676,4.537868976593018,49
157,BoBn,57,1,"{'x3': 1.2850691538105394, 'x1': 2.203317435826217, 'x4': 1.9230616689010545, 'x5': 0.9968563708403817, 'x2': 1.5709456681113254}",4.537652015686035,4.537868976593018,49
158,BoBn,58,1,"{'x3': 1.2850692194529398, 'x1': 2.2030861533589743, 'x4': 1.9230619480995552, 'x5': 0.9968559999057204, 'x2': 1.5709464146411762}",4.537665367126465,4.537868976593018,49
159,BoBn,59,1,"{'x3': 1.285069254321779, 'x1': 2.203319388286451, 'x4': 1.9230620008441024, 'x5': 0.9968554138173784, 'x2': 1.570946008306739}",4.537806987762451,4.537868976593018,49
160,BoBn,60,1,"{'x3': 1.2850695118948334, 'x1': 2.20309585693193, 'x4': 1.923062177223147, 'x5': 0.9968551017703364, 'x2': 1.5709460393409027}",4.537704944610596,4.537868976593018,49
161,BoBn,61,1,"{'x3': 1.2850697663264279, 'x1': 2.2030951482235777, 'x4': 1.9230622974683862, 'x5': 0.9968545073693872, 'x2': 1.5709459355562814}",4.537713527679443,4.537868976593018,49
162,BoBn,62,1,"{'x3': 1.2850698126030407, 'x1': 2.203094811248249, 'x4': 1.923062347662734, 'x5': 0.9968541024837535, 'x2': 1.5709460305781202}",4.537547588348389,4.537868976593018,49
163,BoBn,63,1,"{'x3': 1.2850699580033416, 'x1': 2.203317402284684, 'x4': 1.923062611170318, 'x5': 0.9968536829008057, 'x2': 1.5709461146280137}",4.537765026092529,4.537868976593018,49
164,BoBn,64,1,"{'x3': 1.2850701950963979, 'x1': 2.203317161387533, 'x4': 1.923062832304772, 'x5': 0.9968533185403989, 'x2': 1.5709463313651286}",4.537660598754883,4.537868976593018,49
165,BoBn,65,1,"{'x3': 1.285070248367108, 'x1': 2.203316951875596, 'x4': 1.9230510126381228, 'x5': 0.9968528074434415, 'x2': 1.5709461053122176}",4.5375447273254395,4.537868976593018,49
166,BoBn,66,1,"{'x3': 1.2850703475123308, 'x1': 2.2033166743492796, 'x4': 1.923063053334163, 'x5': 0.996852330370335, 'x2': 1.5709458941289034}",4.5375752449035645,4.537868976593018,49
167,BoBn,67,1,"{'x3': 1.285070483594271, 'x1': 2.203092795072472, 'x4': 1.9230631941060516, 'x5': 0.9968519264665804, 'x2': 1.5709461338151203}",4.5377020835876465,4.537868976593018,49
168,BoBn,68,1,"{'x3': 1.2850703767161775, 'x1': 2.2033161166054605, 'x4': 1.9230633795223284, 'x5': 0.9968514602876121, 'x2': 1.570946203058143}",4.537768363952637,4.537868976593018,49
169,BoBn,69,1,"{'x3': 1.285070715536748, 'x1': 2.2030920310597715, 'x4': 1.9230635723866878, 'x5': 0.9968510637940298, 'x2': 1.570946413530208}",4.537893295288086,4.537893295288086,69
170,BoBn,70,1,"{'x3': 1.2850708581194177, 'x1': 2.203090607040328, 'x4': 1.9230634296026539, 'x5': 0.9968506844864453, 'x2': 1.5709461149056994}",4.5376877784729,4.537893295288086,69
171,BoBn,71,1,"{'x3': 1.2850712563380033, 'x1': 2.203315076693964, 'x4': 1.9230638332923795, 'x5': 0.9968502255565075, 'x2': 1.5709462886111711}",4.537724494934082,4.537893295288086,69
172,BoBn,72,1,"{'x3': 1.2850713219487038, 'x1': 2.203314502302541, 'x4': 1.9230640123243505, 'x5': 0.9968498744928975, 'x2': 1.5709461488657859}",4.53748893737793,4.537893295288086,69
173,BoBn,73,1,"{'x3': 1.2850713469730692, 'x1': 2.2030838306592404, 'x4': 1.9230641743812462, 'x5': 0.9968493806063352, 'x2': 1.5709461631497086}",4.537555694580078,4.537893295288086,69
174,BoBn,74,1,"{'x3': 1.2850714546439874, 'x1': 2.2033139934160304, 'x4': 1.923064293193081, 'x5': 0.9968489414853925, 'x2': 1.5709463354579807}",4.5376482009887695,4.537893295288086,69
175,BoBn,75,1,"{'x3': 1.285071692985294, 'x1': 2.2030898370692937, 'x4': 1.9230644069788916, 'x5': 0.9968485864009143, 'x2': 1.570946285326392}",4.537637710571289,4.537893295288086,69
176,BoBn,76,1,"{'x3': 1.285071675147319, 'x1': 2.2030747938311372, 'x4': 1.923064562704175, 'x5': 0.9968480389049784, 'x2': 1.5709462304755708}",4.5373125076293945,4.537893295288086,69
177,BoBn,77,1,"{'x3': 1.2850717321519436, 'x1': 2.2030858897031074, 'x4': 1.9230646743980742, 'x5': 0.9968478988933046, 'x2': 1.570946081251058}",4.5377278327941895,4.537893295288086,69
178,BoBn,78,1,"{'x3': 1.285071897518, 'x1': 2.2030887818688485, 'x4': 1.9230651935466652, 'x5': 0.9968473331509548, 'x2': 1.5709460414407304}",4.537702560424805,4.537893295288086,69
179,BoBn,79,1,"{'x3': 1.2850718826596503, 'x1': 2.2030856618456642, 'x4': 1.9230531067774201, 'x5': 0.9968470114255146, 'x2': 1.570946100201203}",4.537753105163574,4.537893295288086,69
180,BoBn,80,1,"{'x3': 1.2850723079459485, 'x1': 2.2030879671787726, 'x4': 1.9230650445081923, 'x5': 0.9968465605813145, 'x2': 1.5709460861404752}",4.537647724151611,4.537893295288086,69
181,BoBn,81,1,"{'x3': 1.2850723316727455, 'x1': 2.203087003476009, 'x4': 1.9230651408204757, 'x5': 0.9968460361724222, 'x2': 1.5709460565342557}",4.537714958190918,4.537893295288086,69
182,BoBn,82,1,"{'x3': 1.2850721984706226, 'x1': 2.2030872440257596, 'x4': 1.9230653538844638, 'x5': 0.9968458047011602, 'x2': 1.570945890738114}",4.537622451782227,4.537893295288086,69
183,BoBn,83,1,"{'x3': 1.2850724930808817, 'x1': 2.2030869647993323, 'x4': 1.9230654724262337, 'x5': 0.9968453610432388, 'x2': 1.570946028458117}",4.537662029266357,4.537893295288086,69
184,BoBn,84,1,"{'x3': 1.285072527576141, 'x1': 2.203299610127844, 'x4': 1.9230656198042224, 'x5': 0.9968449619063144, 'x2': 1.570945910595469}",4.537690162658691,4.537893295288086,69
185,BoBn,85,1,"{'x3': 1.2850728032730483, 'x1': 2.2033003232229746, 'x4': 1.9230658293233183, 'x5': 0.996844525164152, 'x2': 1.5709459954936367}",4.537674903869629,4.537893295288086,69
186,BoBn,86,1,"{'x3': 1.2850728560195697, 'x1': 2.2032961765934664, 'x4': 1.923065800640668, 'x5': 0.9968442200048017, 'x2': 1.5709460816608378}",4.537661075592041,4.537893295288086,69
187,BoBn,87,1,"{'x3': 1.285072734749315, 'x1': 2.2033089041772063, 'x4': 1.9230660513813622, 'x5': 0.996843897501358, 'x2': 1.570940285032956}",4.537857532501221,4.537893295288086,69
188,BoBn,88,1,"{'x3': 1.285072846844636, 'x1': 2.203308500067778, 'x4': 1.9230662150378444, 'x5': 0.9968434320198497, 'x2': 1.570945783967571}",4.5377349853515625,4.537893295288086,69
189,BoBn,89,1,"{'x3': 1.2850730106300094, 'x1': 2.203084969439098, 'x4': 1.9230662635375588, 'x5': 0.996843067619602, 'x2': 1.5709428412914979}",4.537680149078369,4.537893295288086,69
190,BoBn,90,1,"{'x3': 1.285074055683782, 'x1': 2.203084680719402, 'x4': 1.923066233193172, 'x5': 0.9968428767379284, 'x2': 1.5709460373959232}",4.537705421447754,4.537893295288086,69
191,BoBn,91,1,"{'x3': 1.2850732622894585, 'x1': 2.2030844019755604, 'x4': 1.92306645971592, 'x5': 0.9968422108012805, 'x2': 1.570945816655473}",4.537714958190918,4.537893295288086,69
192,BoBn,92,1,"{'x3': 1.285073253752442, 'x1': 2.2030841840072393, 'x4': 1.9230668325145643, 'x5': 0.9968420340454047, 'x2': 1.5709456339122354}",4.537546634674072,4.537893295288086,69
193,BoBn,93,1,"{'x3': 1.2850734882179293, 'x1': 2.203306429480696, 'x4': 1.9230666973064632, 'x5': 0.996841260450993, 'x2': 1.5709451900093765}",4.537642002105713,4.537893295288086,69
194,BoBn,94,1,"{'x3': 1.2850734297261288, 'x1': 2.203083878812875, 'x4': 1.9230669751143612, 'x5': 0.996840975784527, 'x2': 1.5709456834105522}",4.537763595581055,4.537893295288086,69
195,BoBn,95,1,"{'x3': 1.285073530394958, 'x1': 2.203296933286296, 'x4': 1.9230683285889025, 'x5': 0.9968409042310639, 'x2': 1.5709455123404594}",4.537623882293701,4.537893295288086,69
196,BoBn,96,1,"{'x3': 1.2850738597388836, 'x1': 2.2032962841722656, 'x4': 1.9230667937196888, 'x5': 0.9968404621275344, 'x2': 1.5709469341241622}",4.537655830383301,4.537893295288086,69
197,BoBn,97,1,"{'x3': 1.2850736842615424, 'x1': 2.2032926275492217, 'x4': 1.9230671447789707, 'x5': 0.9968400841759462, 'x2': 1.570945554524301}",4.53759765625,4.537893295288086,69
198,BoBn,98,1,"{'x3': 1.2850738092456004, 'x1': 2.203297416103321, 'x4': 1.9230673181881643, 'x5': 0.996839709376213, 'x2': 1.5709455587017063}",4.537597179412842,4.537893295288086,69
199,BoBn,99,1,"{'x3': 1.2850738013785357, 'x1': 2.2030822864991864, 'x4': 1.923067450263408, 'x5': 0.9968393986767319, 'x2': 1.570945621427502}",4.537639141082764,4.537893295288086,69
200,BoBn,0,2,"{'x3': 1.2850742126985653, 'x1': 2.203088202659847, 'x4': 1.923067595329765, 'x5': 0.9968388750642003, 'x2': 1.5709457403938072}",4.537568092346191,4.537568092346191,0
201,BoBn,1,2,"{'x3': 1.2850743609303243, 'x1': 2.203300588616747, 'x4': 1.9230676719542148, 'x5': 0.996838705913729, 'x2': 1.570947054039303}",4.537683486938477,4.537683486938477,1
202,BoBn,2,2,"{'x3': 1.2850741918574817, 'x1': 2.2030812905605623, 'x4': 1.9230676101605209, 'x5': 0.99683831790906, 'x2': 1.57094505079834}",4.537826061248779,4.537826061248779,2
203,BoBn,3,2,"{'x3': 1.285074254102449, 'x1': 2.2030809372844304, 'x4': 1.9230680243525913, 'x5': 0.9968379434842197, 'x2': 1.5709454809871872}",4.537862777709961,4.537862777709961,3
204,BoBn,4,2,"{'x3': 1.2850742762401168, 'x1': 2.2032977669930385, 'x4': 1.9230677742517248, 'x5': 0.9968376242081282, 'x2': 1.5709421424088976}",4.537559509277344,4.537862777709961,3
205,BoBn,5,2,"{'x3': 1.285074467324018, 'x1': 2.203080488050885, 'x4': 1.9230679259121297, 'x5': 0.9968372486863787, 'x2': 1.5709451309509903}",4.5376458168029785,4.537862777709961,3
206,BoBn,6,2,"{'x3': 1.2850747171114343, 'x1': 2.203288276642362, 'x4': 1.9230680701393508, 'x5': 0.9968369408764535, 'x2': 1.5709452492979328}",4.537797927856445,4.537862777709961,3
207,BoBn,7,2,"{'x3': 1.2850745947134303, 'x1': 2.203079452791235, 'x4': 1.923055682488563, 'x5': 0.9968366341607396, 'x2': 1.5709451466712538}",4.5377373695373535,4.537862777709961,3
208,BoBn,8,2,"{'x3': 1.2850746947285339, 'x1': 2.2032858091131198, 'x4': 1.9230682312231064, 'x5': 0.996836211607311, 'x2': 1.5709450976015293}",4.537755966186523,4.537862777709961,3
209,BoBn,9,2,"{'x3': 1.2850746942611828, 'x1': 2.203080901648463, 'x4': 1.9230685438215493, 'x5': 0.9968359729897887, 'x2': 1.5709451997147048}",4.537758827209473,4.537862777709961,3
210,BoBn,10,2,"{'x3': 1.2850746293099744, 'x1': 2.203085192065153, 'x4': 1.9230566413659296, 'x5': 0.9968356693760754, 'x2': 1.5709449657038688}",4.537623405456543,4.537862777709961,3
211,BoBn,11,2,"{'x3': 1.2850750586856619, 'x1': 2.20329055837202, 'x4': 1.923068720924518, 'x5': 0.99683533933337, 'x2': 1.5709453915069689}",4.53774356842041,4.537862777709961,3
212,BoBn,12,2,"{'x3': 1.2850748626488626, 'x1': 2.203078484648719, 'x4': 1.9230680736878794, 'x5': 0.9968350918795159, 'x2': 1.5709447889356998}",4.53762149810791,4.537862777709961,3
213,BoBn,13,2,"{'x3': 1.2850743444453336, 'x1': 2.2032878135826954, 'x4': 1.9230688225977655, 'x5': 0.9968346673871367, 'x2': 1.5709423250234447}",4.53769063949585,4.537862777709961,3
214,BoBn,14,2,"{'x3': 1.2850750819591363, 'x1': 2.203297184390956, 'x4': 1.9230687228813366, 'x5': 0.9968342750548799, 'x2': 1.570944321507524}",4.537619113922119,4.537862777709961,3
215,BoBn,15,2,"{'x3': 1.2850749549958531, 'x1': 2.203077821773704, 'x4': 1.9230688561557452, 'x5': 0.9968339413788341, 'x2': 1.5709456819918552}",4.537627696990967,4.537862777709961,3
216,BoBn,16,2,"{'x3': 1.2850753757513453, 'x1': 2.203296176025362, 'x4': 1.9230691251883028, 'x5': 0.9968338407398785, 'x2': 1.5709424879045653}",4.5375261306762695,4.537862777709961,3
217,BoBn,17,2,"{'x3': 1.2850752238447658, 'x1': 2.2032734917938295, 'x4': 1.9230691324801972, 'x5': 0.9968332733411508, 'x2': 1.5709445706745413}",4.537695407867432,4.537862777709961,3
218,BoBn,18,2,"{'x3': 1.2850752491753161, 'x1': 2.203080317968338, 'x4': 1.9230692715369437, 'x5': 0.9968330193761125, 'x2': 1.5709419644620597}",4.537677764892578,4.537862777709961,3
219,BoBn,19,2,"{'x3': 1.2850752908288785, 'x1': 2.2030769376272747, 'x4': 1.9230693104138352, 'x5': 0.9968325789113754, 'x2': 1.57094438451153}",4.537569522857666,4.537862777709961,3
220,BoBn,20,2,"{'x3': 1.2850754108226214, 'x1': 2.203294607241693, 'x4': 1.923069435416864, 'x5': 0.9968323347366806, 'x2': 1.5709414936370258}",4.537528991699219,4.537862777709961,3
221,BoBn,21,2,"{'x3': 1.285075564395707, 'x1': 2.2030778354997107, 'x4': 1.9230571051503802, 'x5': 0.9968321037309237, 'x2': 1.570944241837948}",4.537638187408447,4.537862777709961,3
222,BoBn,22,2,"{'x3': 1.2850755343632145, 'x1': 2.2030762769940697, 'x4': 1.9230696686558524, 'x5': 0.996831759224994, 'x2': 1.5709440783978803}",4.5377516746521,4.537862777709961,3
223,BoBn,23,2,"{'x3': 1.2850754965355264, 'x1': 2.2030575510104864, 'x4': 1.9230698198593095, 'x5': 0.9968313429979717, 'x2': 1.5709437475158101}",4.537600040435791,4.537862777709961,3
224,BoBn,24,2,"{'x3': 1.285075453533113, 'x1': 2.2030757895015975, 'x4': 1.9230697631893916, 'x5': 0.9968312744296374, 'x2': 1.570944091682062}",4.537683010101318,4.537862777709961,3
225,BoBn,25,2,"{'x3': 1.2850757184773731, 'x1': 2.203086239974788, 'x4': 1.923070002146106, 'x5': 0.9968306845131878, 'x2': 1.5709440070054177}",4.537565231323242,4.537862777709961,3
226,BoBn,26,2,"{'x3': 1.2850755542632526, 'x1': 2.2030753181115488, 'x4': 1.9230578910272749, 'x5': 0.9968304859417162, 'x2': 1.5709444823219094}",4.537607192993164,4.537862777709961,3
227,BoBn,27,2,"{'x3': 1.2850751528432984, 'x1': 2.2030750795358385, 'x4': 1.923070015448749, 'x5': 0.9968301581470909, 'x2': 1.5709438338151505}",4.53761625289917,4.537862777709961,3
228,BoBn,28,2,"{'x3': 1.285075818066569, 'x1': 2.2032802991311713, 'x4': 1.9230701166490907, 'x5': 0.9968301738160754, 'x2': 1.5709438132819569}",4.537680149078369,4.537862777709961,3
229,BoBn,29,2,"{'x3': 1.2850758301087506, 'x1': 2.2032811541988027, 'x4': 1.9230700774494178, 'x5': 0.9968296294054887, 'x2': 1.5709438971029803}",4.537752151489258,4.537862777709961,3
230,BoBn,30,2,"{'x3': 1.285075880515858, 'x1': 2.203084970503918, 'x4': 1.9230700801059026, 'x5': 0.9968298909694968, 'x2': 1.5709437040944565}",4.537621974945068,4.537862777709961,3
231,BoBn,31,2,"{'x3': 1.2850758316673656, 'x1': 2.2032658370628457, 'x4': 1.923070381052709, 'x5': 0.9968292200850462, 'x2': 1.5709437306273806}",4.5377607345581055,4.537862777709961,3
232,BoBn,32,2,"{'x3': 1.285075973190969, 'x1': 2.2032802803922786, 'x4': 1.9230575817711055, 'x5': 0.9968287398529334, 'x2': 1.5709437540185793}",4.537619113922119,4.537862777709961,3
233,BoBn,33,2,"{'x3': 1.285076075017892, 'x1': 2.2032883576594338, 'x4': 1.9230704479463665, 'x5': 0.9968284738912042, 'x2': 1.5709435497836108}",4.537609100341797,4.537862777709961,3
234,BoBn,34,2,"{'x3': 1.2850760319888115, 'x1': 2.2032791495626447, 'x4': 1.923070582371159, 'x5': 0.9968281291382982, 'x2': 1.570943817964107}",4.537429332733154,4.537862777709961,3
235,BoBn,35,2,"{'x3': 1.2850762896819852, 'x1': 2.2032817897453403, 'x4': 1.9230706592633502, 'x5': 0.9968277898192859, 'x2': 1.570942865099479}",4.537750720977783,4.537862777709961,3
236,BoBn,36,2,"{'x3': 1.2850779389726597, 'x1': 2.2032731814812556, 'x4': 1.9230705749765993, 'x5': 0.996827445040791, 'x2': 1.5709415111581622}",4.537754058837891,4.537862777709961,3
237,BoBn,37,2,"{'x3': 1.2850764529333165, 'x1': 2.203272573116246, 'x4': 1.9230707516821297, 'x5': 0.996827245598329, 'x2': 1.5709432417114941}",4.537660121917725,4.537862777709961,3
238,BoBn,38,2,"{'x3': 1.2850762899180668, 'x1': 2.2030727608735403, 'x4': 1.9230708847403168, 'x5': 0.99682727752975, 'x2': 1.570943175397169}",4.537589073181152,4.537862777709961,3
239,BoBn,39,2,"{'x3': 1.2850762442479258, 'x1': 2.203285962483159, 'x4': 1.9230714027857962, 'x5': 0.9968265419776945, 'x2': 1.570941312710695}",4.537480354309082,4.537862777709961,3
240,BoBn,40,2,"{'x3': 1.2850762514356586, 'x1': 2.2030722623793, 'x4': 1.9230710122654049, 'x5': 0.9968263321596287, 'x2': 1.5709432785567858}",4.537660598754883,4.537862777709961,3
241,BoBn,41,2,"{'x3': 1.2850762587484055, 'x1': 2.2032662779354357, 'x4': 1.9230582602561084, 'x5': 0.9968260007864708, 'x2': 1.5709431558712978}",4.537642955780029,4.537862777709961,3
242,BoBn,42,2,"{'x3': 1.2850765110120845, 'x1': 2.2032851101541295, 'x4': 1.923071067493878, 'x5': 0.9968258133853071, 'x2': 1.5709426988796962}",4.537757873535156,4.537862777709961,3
243,BoBn,43,2,"{'x3': 1.2850776134456472, 'x1': 2.2032847460581477, 'x4': 1.923058233663347, 'x5': 0.9968256171628253, 'x2': 1.57094276301315}",4.537624835968018,4.537862777709961,3
244,BoBn,44,2,"{'x3': 1.2850765574630905, 'x1': 2.2032771774052295, 'x4': 1.9230711837226513, 'x5': 0.9968252590708556, 'x2': 1.5709417116939497}",4.5375261306762695,4.537862777709961,3
245,BoBn,45,2,"{'x3': 1.2850769970505624, 'x1': 2.203071376541283, 'x4': 1.9230586711319524, 'x5': 0.996824990747016, 'x2': 1.570941419804167}",4.537711143493652,4.537862777709961,3
246,BoBn,46,2,"{'x3': 1.285076596944992, 'x1': 2.203071177604062, 'x4': 1.9230707385095076, 'x5': 0.9968246197765335, 'x2': 1.5709426154646127}",4.537604808807373,4.537862777709961,3
247,BoBn,47,2,"{'x3': 1.2850766499091373, 'x1': 2.2032735118537476, 'x4': 1.9230715252049684, 'x5': 0.9968243903977504, 'x2': 1.570942465196937}",4.537678241729736,4.537862777709961,3
248,BoBn,48,2,"{'x3': 1.2850774428687664, 'x1': 2.2032751726802213, 'x4': 1.9230715251073263, 'x5': 0.996824216373686, 'x2': 1.57094151988189}",4.537588119506836,4.537862777709961,3
249,BoBn,49,2,"{'x3': 1.2850767136529935, 'x1': 2.203070656635184, 'x4': 1.9230715694160117, 'x5': 0.9968241933586893, 'x2': 1.5709424686505657}",4.537654876708984,4.537862777709961,3
250,BoBn,50,2,"{'x3': 1.2850766812274408, 'x1': 2.203070431667692, 'x4': 1.9230716922956232, 'x5': 0.9968236120379735, 'x2': 1.5709420728070522}",4.537643909454346,4.537862777709961,3
251,BoBn,51,2,"{'x3': 1.2850768230681922, 'x1': 2.2032813113664558, 'x4': 1.9230719116150132, 'x5': 0.9968233424775711, 'x2': 1.5709429693905939}",4.537624835968018,4.537862777709961,3
252,BoBn,52,2,"{'x3': 1.2850768208641983, 'x1': 2.2030698807159377, 'x4': 1.9230715555695415, 'x5': 0.9968230590673227, 'x2': 1.5709419388770198}",4.537792205810547,4.537862777709961,3
253,BoBn,53,2,"{'x3': 1.2850767780982275, 'x1': 2.203069750744254, 'x4': 1.92306089427517, 'x5': 0.9968227730596118, 'x2': 1.5709412023447404}",4.537554740905762,4.537862777709961,3
254,BoBn,54,2,"{'x3': 1.2850769753057285, 'x1': 2.2032725478567077, 'x4': 1.9230714358987209, 'x5': 0.9968223284949169, 'x2': 1.57094189609448}",4.537688732147217,4.537862777709961,3
255,BoBn,55,2,"{'x3': 1.2850767779225325, 'x1': 2.203276475540206, 'x4': 1.9230721042752634, 'x5': 0.9968223204009083, 'x2': 1.5709418720467199}",4.53748893737793,4.537862777709961,3
256,BoBn,56,2,"{'x3': 1.2850771487424602, 'x1': 2.203078690669312, 'x4': 1.9230723770409506, 'x5': 0.9968220102446457, 'x2': 1.5709419217338247}",4.537463665008545,4.537862777709961,3
257,BoBn,57,2,"{'x3': 1.2850769599845022, 'x1': 2.2032636537992314, 'x4': 1.9230719901058868, 'x5': 0.9968216584710627, 'x2': 1.5709415159743572}",4.537620544433594,4.537862777709961,3
258,BoBn,58,2,"{'x3': 1.285077151782508, 'x1': 2.2030790116962087, 'x4': 1.9230721831862119, 'x5': 0.9968214233744552, 'x2': 1.5709415383224838}",4.537773132324219,4.537862777709961,3
259,BoBn,59,2,"{'x3': 1.2850773554040449, 'x1': 2.2030763297360116, 'x4': 1.9230616782183452, 'x5': 0.9968211249988265, 'x2': 1.5709406001857822}",4.537672519683838,4.537862777709961,3
260,BoBn,60,2,"{'x3': 1.2850769496809886, 'x1': 2.203068558877084, 'x4': 1.9230724659376996, 'x5': 0.9968210187678433, 'x2': 1.5709404267681302}",4.537662506103516,4.537862777709961,3
261,BoBn,61,2,"{'x3': 1.28507714175611, 'x1': 2.20306829837959, 'x4': 1.9230719575619086, 'x5': 0.9968207142946548, 'x2': 1.5709411646394802}",4.537593841552734,4.537862777709961,3
262,BoBn,62,2,"{'x3': 1.2850771071795155, 'x1': 2.2030682205093246, 'x4': 1.9230724029415087, 'x5': 0.9968204966925576, 'x2': 1.5709411559703497}",4.537630081176758,4.537862777709961,3
263,BoBn,63,2,"{'x3': 1.2850772729546194, 'x1': 2.203258840768693, 'x4': 1.9230725103748818, 'x5': 0.9968202116838788, 'x2': 1.570941135493109}",4.537516117095947,4.537862777709961,3
264,BoBn,64,2,"{'x3': 1.2850771754833377, 'x1': 2.203067853564363, 'x4': 1.9230723210162834, 'x5': 0.996819856785607, 'x2': 1.5709407582492403}",4.537680149078369,4.537862777709961,3
