,score,branin,currin,candidate,best_f,model,step,restart,log_hv,non_dominated,Pareto-Front
37,56.07712776381553,-0.6798011837833727,-5.175665231804936,[[0.10848421 0.86679431]],-5.856287608936191,Independent,37,0,0.5162696901523998,True,True
38,56.08819894133398,-1.7058289675212583,-4.534971742548552,[[0.08961566 0.9198278 ]],-5.854801177429654,Independent,38,0,0.514802650850444,True,True
39,56.0768845962419,-0.41188664178342116,-5.6200352092495445,[[0.12288353 0.82833608]],-5.853701344860964,Independent,39,0,0.5163018566813409,False,False
40,56.07956708420626,-0.892199265139606,-5.000815321412831,[[0.10328956 0.8817195 ]],-5.854003846418455,Independent,40,0,0.5159468817269317,True,True
41,56.09583873298511,-125.27207535901512,-12.639595382765966,[[0.12989672 0.05911291]],-5.856460652333882,Independent,41,0,0.5137874062258051,False,False
42,56.093271965989814,-56.68224686122759,-6.116414765612769,[[0.53267989 0.65939546]],-5.854652231933951,Independent,42,0,0.5141287662496391,False,False
43,56.09223069597112,-0.7213026191023576,-5.13876838060217,[[0.10730578 0.86996025]],-5.853249743092716,Independent,43,0,0.5142671705884561,True,True
44,56.093935390504456,-0.44194148949054574,-5.5934214437641705,[[0.12314194 0.83428201]],-5.853896356321991,Independent,44,0,0.5140405616644325,False,False
45,56.1006409751646,-0.836502869149124,-5.043271496580102,[[0.10434248 0.87756469]],-5.856908022735575,Independent,45,0,0.5131480239178133,True,True
46,56.1106860117583,-13.7398290338774,-1.6814647505982485,[[0.01231408 1.        ]],-5.85392052510914,Independent,46,0,0.5118075515239902,True,True
47,56.318120615750715,-80.78164638440684,-5.577487859655494,[[0.38444887 0.85648324]],-5.852417943382939,Independent,47,0,0.483158943162127,False,False
48,56.303259991338216,-40.40680862233023,-7.415309110395235,[[0.80501352 0.40470947]],-5.855556019981225,Independent,48,0,0.4852753725418271,False,False
49,56.31497560526485,-0.40314491470460756,-5.625150114307412,[[0.12238376 0.82565278]],-5.854878896212157,Independent,49,0,0.48360771238205097,False,False
50,56.306644368740976,-82.28808586418837,-11.06148594358686,[[0.12142221 0.2210209 ]],-5.85354415055176,Independent,50,0,0.48479428041543093,False,False
51,56.29689773335195,-0.481022525487541,-5.679161399340967,[[0.12061087 0.80849532]],-5.855556030780752,Independent,51,0,0.4861783328410013,False,False
52,56.31718966852815,-18.273907801005166,-9.073061998275504,[[0.29675622 0.44175655]],-5.856627888142387,Independent,52,0,0.48329183061688186,False,False
53,56.310459390611015,-10.288812312577333,-2.210359012966397,[[0.02557986 1.        ]],-5.855552288076232,Independent,53,0,0.4842513320766193,True,True
54,57.15264997812005,-1.9628451861454932,-4.41360529717997,[[0.08621504 0.92961215]],-5.857264558533244,Independent,54,0,0.3438945682538966,True,True
55,57.180042656110764,-0.4105206828431043,-5.6857373903842765,[[0.12265095 0.81422625]],-5.855126522820225,Independent,55,0,0.3384716523225403,False,False
56,57.15297742120934,-1.094889462424881,-4.864601634151684,[[0.09920985 0.89347152]],-5.853959476217612,Independent,56,0,0.3438301427558711,True,True
57,57.17387694621052,-7.420619744383174,-2.732151960426472,[[0.03934426 1.        ]],-5.853969906309136,Independent,57,0,0.3396981940590378,True,True
58,57.29327268520242,-9.213323903138741,-2.3940448275269244,[[0.03034058 1.        ]],-5.853184500753625,Independent,58,0,0.3153081320346945,True,True
59,57.48994098873702,-0.4038258193854956,-5.683196389485665,[[0.12294984 0.81606897]],-5.855324783347017,Independent,59,0,0.2718828880831256,False,False
60,57.50090320735881,-0.40124208371930403,-5.6796373875594695,[[0.12311881 0.81719232]],-5.855271763134838,Independent,60,0,0.26932974102473767,False,False
61,57.49368228900504,-16.224737029834113,-1.3444983197105305,[[0.00400431 1.        ]],-5.855415907235374,Independent,61,0,0.2710132095404581,False,False
62,57.7051268590998,-0.39953060227096854,-5.6834575372291205,[[0.12328222 0.81698492]],-5.85362800631806,Independent,62,0,0.21879586982152638,False,False
63,57.70924229873596,-3.8539472746736143,-3.6807512543365513,[[0.06623634 0.98260034]],-5.8531637179589096,Independent,63,0,0.21771457228373875,True,True
64,57.75210058960686,-0.39813196647230487,-5.685836649461701,[[0.12369383 0.81738929]],-5.856011457144138,Independent,64,0,0.20629094885249866,False,False
65,57.75806650461415,-16.86432580909248,-1.2624476988005804,[[0.00198349 1.        ]],-5.8551483294915,Independent,65,0,0.2046766746311439,True,True
66,57.80163315743624,-0.3967690996070523,-5.686692993867845,[[0.12372699 0.81753012]],-5.855009706719206,Independent,66,0,0.19270279142302335,False,False
67,57.80817921221815,-139.64655456806375,-6.516763077204967,[[0.04564768 0.24836165]],-5.858192737033434,Independent,67,0,0.19087479714536745,False,False
68,57.79935742932856,-54.22089174342097,-6.306880634538055,[[0.84994242 0.53321042]],-5.856177236569926,Independent,68,0,0.1933364933152854,False,False
69,57.7977525158783,-4.47721635432112,-3.471861220219846,[[0.06091386 0.99884026]],-5.856156256141377,Independent,69,0,0.19378284403589777,True,True
70,57.82554672266711,-6.004857249704787,-3.04202960257003,[[0.0480223 1.       ]],-5.8530979508448375,Independent,70,0,0.18598727710459656,True,True
71,57.93858566027285,-11.399477696349814,-2.0335537395300833,[[0.02102279 1.        ]],-5.855880146017827,Independent,71,0,0.15275697302701785,False,False
72,58.14702035505228,-20.168266192649043,-10.53094655339951,[[0.77064821 0.0102623 ]],-5.855193899759706,Independent,72,0,0.08389602763940811,False,False
73,58.142443929507365,-0.401563412568175,-5.661790025195368,[[0.12264763 0.81883504]],-5.853181606690533,Independent,73,0,0.08553132516435859,False,False
74,58.14821460861712,-1.890650809501062,-4.449196488354935,[[0.0869406  0.92532583]],-5.8558661002123875,Independent,74,0,0.08346826909653726,True,True
75,58.1443071353038,-0.5227373615838358,-5.35988002956542,[[0.11329967 0.84697087]],-5.855611007742211,Independent,75,0,0.08486628742809695,False,False
76,58.14743952799438,-0.39897426723827556,-5.677908046173718,[[0.12333196 0.81787043]],-5.855832155228487,Independent,76,0,0.08374593597687782,False,False
77,58.15517968085237,-1.2955969892174932,-4.7475168648971895,[[0.09560922 0.90226934]],-5.85659094868624,Independent,77,0,0.08096508576863767,True,True
78,58.15730677263274,-1.3376586070225864,-4.72534246641764,[[0.09471331 0.90240962]],-5.855397499549373,Independent,78,0,0.08019774359230122,True,True
79,58.15596341695089,-0.39640277366820814,-5.669544324568273,[[0.12362076 0.82092096]],-5.856612584999284,Independent,79,0,0.08068251296872873,True,True
80,58.164844388930746,-1.4985467028060222,-4.637085415729083,[[0.09254986 0.91166024]],-5.85441557739931,Independent,80,0,0.07746760339963915,True,True
81,58.16570513508859,-63.906494859544665,-5.9631355236082175,[[0.42442976 0.75164468]],-5.855028957885814,Independent,81,0,0.07715474471096777,False,False
82,58.1698469924174,-0.3975974156863939,-5.665334188912978,[[0.12314462 0.81977573]],-5.856649317385201,Independent,82,0,0.0756461284261849,False,False
83,58.16765483392443,-26.627674996328473,-7.35702738064445,[[0.31181917 0.61800245]],-5.856004073030009,Independent,83,0,0.07644524569055307,False,False
84,58.16553837718427,-8.689096256658075,-2.489023361602912,[[0.03281199 1.        ]],-5.855129387958842,Independent,84,0,0.0772153744473577,True,True
85,58.21763906198857,-91.40994411890097,-5.710871295506193,[[0.68219454 0.66421456]],-5.8564028613296895,Independent,85,0,0.05784848704617453,False,False
86,58.21911095086859,-34.832151419052195,-12.584256735064699,[[0.31584127 0.1654688 ]],-5.854527777506252,Independent,86,0,0.05728861245834628,False,False
87,58.213842221400476,-20.68571554818725,-7.774330443599754,[[0.2934049  0.57731161]],-5.855971462174417,Independent,87,0,0.05928939929243369,False,False
88,58.21816166319263,-0.4000200648387783,-5.6675719254698675,[[0.12295177 0.81907969]],-5.855144865630298,Independent,88,0,0.057649783518124637,False,False
89,58.217234706708105,-5.792788037160325,-10.206052757822173,[[0.60259635 0.2009838 ]],-5.855304465778123,Independent,89,0,0.05800216872639479,False,False
90,58.21444530888962,-0.545216980642438,-5.327069695963698,[[0.11215387 0.84939167]],-5.854815910175162,Independent,90,0,0.05906084493614327,True,True
91,58.21571509843995,-0.3984337048798673,-5.66779714763844,[[0.12320461 0.8197383 ]],-5.855382129867133,Independent,91,0,0.05857923437918684,False,False
92,58.22195130973488,-5.461493379587738,-10.936569626064719,[[0.61455519 0.11402564]],-5.85388494373892,Independent,92,0,0.056206157014850204,False,False
93,58.21775331378187,-20.87280838660025,-5.3025295089016415,[[0.07585298 0.65472243]],-5.856121873600066,Independent,93,0,0.05780505397235264,False,False
94,58.21636718921106,-25.415783448919342,-9.244586950912973,[[0.7677366  0.23857304]],-5.8546129604285575,Independent,94,0,0.05833169922068027,False,False
95,58.22282785638649,-69.36638991255165,-6.347958014502929,[[0.75968867 0.54425857]],-5.854986459946407,Independent,95,0,0.05587156122152794,False,False
96,58.21798897517908,-6.346484514808437,-2.962530373918756,[[0.04574811 1.        ]],-5.856190095595114,Independent,96,0,0.05771545304485321,True,True
97,58.247288232055276,-14.345811378804393,-9.178148037119916,[[0.23859086 0.45438286]],-5.855623889780908,Independent,97,0,0.046429026598386346,False,False
98,58.24805231615406,-0.4174086401581168,-5.595841889199865,[[0.12001106 0.82317409]],-5.854240194418815,Independent,98,0,0.046130731865244023,False,False
99,58.239119098429896,-0.9458251063660086,-4.968011305733003,[[0.10163672 0.88176549]],-5.857515301956842,Independent,99,0,0.04960547709490392,True,True
100,0.0,-17.506547901876168,-1.181726516839517,[[0. 1.]],-9.310907423504226,Independent,0,1,1.7734947610688778,True,True
101,2.3626567208088476,-25.86509595235793,-1.2743652543007284,[[0.        0.9041437]],-9.310852179410013,Independent,1,1,1.755855517921063,False,False
102,2.371369515885253,-37.33193722082408,-1.3741362536200012,[[0.         0.81511722]],-9.311649635656849,Independent,2,1,1.755789125349731,False,False
103,2.3611856578789676,-3.6107075385404133,-3.9507635887208,[[0.07748396 1.        ]],-9.31255905585435,Independent,3,1,1.7558667266002912,False,False
104,30.832782167730898,-1.2744059431411787,-4.8168953269281145,[[0.10019642 0.91133059]],-7.562046392025741,Independent,4,1,1.4552612261893747,False,False
105,33.631521270401194,-6.175562668099631,-4.750113503791278,[[0.11450114 1.        ]],-6.087155794842009,Independent,5,1,1.4104161125202201,False,False
106,33.610610857809476,-8.762897459559733,-2.475229739697319,[[0.03245637 1.        ]],-6.0864847753001925,Independent,6,1,1.4107689334811802,True,True
107,46.525102854788614,-5.601723506814194,-3.141378234587411,[[0.05091821 1.        ]],-6.0880543809107674,Independent,7,1,1.1083964108044195,True,True
108,49.06672116324613,-10.960537479582037,-10.17940614080632,[[1. 0.]],-6.089516794891962,Independent,8,1,1.0125587478486202,False,False
109,49.08593486303827,-2.262717952290735,-4.28210903487665,[[0.08286698 0.94151791]],-6.090504557547373,Independent,9,1,1.0117473343884869,True,True
110,49.78935519625786,-0.5537258001903098,-5.311068420868734,[[0.11268945 0.85521375]],-6.088403374857699,Independent,10,1,0.9809465870322658,True,True
111,50.27281670357927,-2.9111765623228427,-4.02378797214495,[[0.07549539 0.95946704]],-5.864057458597509,Independent,11,1,0.9584349634370647,True,True
112,50.45660925243852,-4.326509626388258,-3.51916054281523,[[0.06195887 0.99274666]],-5.86491729898292,Independent,12,1,0.949561226243037,True,True
113,51.02934755079298,-105.45618830573142,-4.650948807267796,[[0.93621236 0.8258614 ]],-5.863387616915299,Independent,13,1,0.9206852068669007,False,False
114,51.02577025010319,-0.7591534078136151,-5.139319863399171,[[0.10916027 0.8780952 ]],-5.865039014172829,Independent,14,1,0.9208716564096392,False,False
115,51.10425241059376,-0.4941000306337062,-5.532874289846047,[[0.12199331 0.84311097]],-5.862814230597936,Independent,15,1,0.9167626531418341,False,False
116,51.11470617838066,-12.900656018683817,-1.802942267201443,[[0.01531795 1.        ]],-5.865524178248809,Independent,16,1,0.9162123910321497,True,True
117,54.244416797361644,-1.6763147607158975,-4.550027417685832,[[0.09043021 0.92125265]],-5.8652449553870225,Independent,17,1,0.7089052338774684,True,True
118,54.38741013295066,-10.7713142634939,-2.1324048770739035,[[0.02356432 1.        ]],-5.8638620382295805,Independent,18,1,0.6965930117579641,True,True
119,55.11948979499563,-0.5010532549448892,-5.518257000297261,[[0.11606946 0.82453999]],-5.863360915082874,Independent,19,1,0.6274302742474569,False,False
120,55.12700877627342,-22.579527285265623,-6.412194365920696,[[1.         0.50304976]],-5.8645081323566925,Independent,20,1,0.6266595512020621,False,False
121,55.134139242382744,-1.9356118079266793,-4.425586720326828,[[0.08639771 0.92746484]],-5.864206562446179,Independent,21,1,0.6259273866290488,True,True
122,55.15889136496892,-1.2946694083353731,-4.750234856564685,[[0.09542989 0.90050332]],-5.86482715617467,Independent,22,1,0.6233761875645265,True,True
123,55.183998618367866,-3.664570068875479,-3.7475176604783114,[[0.06792733 0.97740114]],-5.863648719699257,Independent,23,1,0.6207729830929052,True,True
124,55.305081098052305,-31.07578676278462,-7.174930327765162,[[0.57079547 0.4955178 ]],-5.861978037990197,Independent,24,1,0.6079948909473802,False,False
125,55.30901953987834,-0.43468006678077675,-5.6067434221946595,[[0.1232751  0.83251751]],-5.865174764619062,Independent,25,1,0.6075728789047523,False,False
126,55.34518119476934,-3.6669312388513124,-10.141643496202636,[[0.99216178 0.09185929]],-5.862186745344919,Independent,26,1,0.6036787948938969,False,False
127,55.35103364191884,-0.4690218510045511,-5.479442438769502,[[0.11914152 0.84420179]],-5.865271780469422,Independent,27,1,0.6030452757574613,False,False
128,55.35470037773154,-15.156385539314325,-1.4855680706592689,[[0.00747633 1.        ]],-5.863701641578353,Independent,28,1,0.6026478853899627,True,True
129,56.09916821626412,-4.938248370619308,-3.3252011890126636,[[0.0564 1.    ]],-5.8646084332958175,Independent,29,1,0.5133442107461998,True,True
130,56.23191972676624,-110.03566256856624,-2.8348451422017176,[[0.01180237 0.44881829]],-5.862393508551828,Independent,30,1,0.4952943758993863,False,False
131,56.231233437999265,-16.3223711966665,-1.331046577691355,[[0.00369926 1.        ]],-5.865646198976539,Independent,31,1,0.4953896443694415,True,True
132,56.41077942817772,-0.968374638282725,-4.949224053987095,[[0.1017434  0.88657873]],-5.864119509230175,Independent,32,1,0.4697247408607706,False,False
133,56.47304810833282,-5.183917275993666,-9.803727911792643,[[0.58213809 0.24248758]],-5.862752661060852,Independent,33,1,0.4604574102529244,False,False
134,56.478034704723804,-1.4728908727516912,-4.6510800622367015,[[0.09283973 0.90972589]],-5.865310790027505,Independent,34,1,0.4597066410487968,True,True
135,56.48234815808384,-138.15336068141832,-4.892413718505363,[[0.76935294 0.80129047]],-5.866438556503667,Independent,35,1,0.45905617000004045,False,False
136,56.49319894042864,-0.44954214520262703,-5.593067177034293,[[0.12319243 0.83484438]],-5.863616936238972,Independent,36,1,0.4574155452931513,False,False
137,56.49127518779223,-146.60435502057268,-4.717260876791764,[[0.60603765 0.90506295]],-5.865564720655848,Independent,37,1,0.45770686665078003,False,False
138,56.48704445708887,-3.510884292930666,-4.439008828895652,[[0.09595846 0.98772557]],-5.86473731200987,Independent,38,1,0.4583468560684622,False,False
139,56.491800979783555,-32.32914740522736,-7.0961402251929835,[[0.3324615  0.63923774]],-5.865608155518614,Independent,39,1,0.4576272633250328,False,False
140,56.49386831526078,-11.820932104282848,-1.9658096721550258,[[0.01937214 1.        ]],-5.8633727081227365,Independent,40,1,0.45731413340932847,True,True
141,56.67568341763199,-7.108366215414394,-2.7960886037905146,[[0.0411054 1.       ]],-5.865808289980908,Independent,41,1,0.4288529461244036,True,True
142,57.23928391208633,-35.5250035040652,-11.476109899916832,[[0.20366191 0.27972247]],-5.863086733200467,Independent,42,1,0.32650684845525135,False,False
143,57.23963822616863,-0.42144162954773173,-5.575306507324507,[[0.11952843 0.82589563]],-5.864919027478122,Independent,43,1,0.3264342876394979,False,False
144,57.24477028320105,-6.334815736738985,-2.965219270480753,[[0.04582011 1.        ]],-5.86668219111113,Independent,44,1,0.3253819197809733,True,True
145,57.3894806498202,-3.9891792916932585,-3.6335397185319716,[[0.06509739 0.98658857]],-5.864279282159322,Independent,45,1,0.2946068748626844,True,True
146,57.42617100494388,-0.4126415213991015,-5.587427168026053,[[0.12031417 0.82609378]],-5.8631995147320435,Independent,46,1,0.2864447350444182,True,True
147,57.42500509930706,-2.580456736229888,-4.153704694084755,[[0.078863   0.94851958]],-5.864958232934839,Independent,47,1,0.2867064762515863,True,True
148,57.463949060557425,-3.2847159260579706,-3.882978984912745,[[0.07162983 0.96852681]],-5.863166239125151,Independent,48,1,0.2778771997302188,True,True
149,57.51493482526322,-1.0975303297181693,-4.863824355407215,[[0.09886433 0.8916019 ]],-5.859176845768674,Independent,49,1,0.26603966206299073,True,True
150,57.52984985886974,-0.6137143985901914,-5.243613588659133,[[0.11021664 0.85959782]],-5.865766169876583,Independent,50,1,0.26251489780762716,True,True
151,57.5486369391065,-29.171670304889993,-12.37296976914739,[[0.41285382 0.02213833]],-5.854060978582419,Independent,51,1,0.2580339773202538,False,False
152,57.5361034170483,-0.4037176541808234,-5.616143585415146,[[0.12140999 0.82433425]],-5.856138143582982,Independent,52,1,0.26102848443864585,False,False
153,57.53556840084389,-91.9085697177292,-5.450484152203068,[[0.58970037 0.7490719 ]],-5.856950067120964,Independent,53,1,0.2611558520715089,False,False
154,57.54461027157968,-1.3667989511171386,-4.709166657865913,[[0.09428042 0.90407875]],-5.855834722473439,Independent,54,1,0.2589982810914851,True,True
155,57.54927863886327,-118.01378692914368,-5.100176861571331,[[0.79956527 0.74829151]],-5.855483673889225,Independent,55,1,0.2578801054819571,False,False
156,57.55171711411705,-1.8014060434971157,-4.4888495249949285,[[0.08815663 0.92241808]],-5.855845886794988,Independent,56,1,0.25729489090828966,True,True
157,57.55643935534269,-2.7343097056273864,-4.091033533733929,[[0.07712463 0.95239059]],-5.856609693947316,Independent,57,1,0.2561593435830338,True,True
158,57.56331855672764,-0.4056766304402445,-5.601598855901492,[[0.12131245 0.82648309]],-5.854742520436248,Independent,58,1,0.254499785312498,True,True
159,57.57411950814959,-0.40511525425633765,-5.608418966650662,[[0.12171114 0.82655937]],-5.854965767951312,Independent,59,1,0.25188126987468457,True,True
160,57.569317120245884,-3.807845825405457,-3.6974769665716716,[[0.06670854 0.98205657]],-5.8558309821630825,Independent,60,1,0.253047480629056,True,True
161,57.57634028393761,-0.4029324596439503,-5.615359361808559,[[0.12195005 0.82623292]],-5.856538411622482,Independent,61,1,0.25134091645532247,True,True
162,57.5709029764006,-0.8287671821896319,-5.049690452912128,[[0.10463111 0.87754055]],-5.85522457353146,Independent,62,1,0.25266271790583605,True,True
163,57.58019882638733,-169.97337816491367,-3.1604673277658786,[[0.00788233 0.2842865 ]],-5.856117325818379,Independent,63,1,0.250400464056188,False,False
164,57.593385687418845,-1.021498719379387,-4.923625681458001,[[0.09988076 0.88280031]],-5.85593819319976,Independent,64,1,0.24717093616212174,False,False
165,57.601922923060265,-0.4797497402521849,-5.66395812747884,[[0.1201525  0.81011341]],-5.854350097133665,Independent,65,1,0.24506724459931709,False,False
166,57.593945113248424,-3.465969214819368,-3.8187651468542887,[[0.06980199 0.97215845]],-5.85595040144092,Independent,66,1,0.2470333975438058,True,True
167,57.6072519658023,-0.6808286209521139,-5.184830754421397,[[0.10772712 0.86149857]],-5.8545279883214265,Independent,67,1,0.24374891115331987,False,False
168,57.616973900600115,-48.99748299440209,-5.807443339531928,[[0.26848456 0.89775399]],-5.853198620497229,Independent,68,1,0.2413334766722356,False,False
169,57.61433301083551,-1.5772336319658433,-4.598164274755932,[[0.09131698 0.91444966]],-5.855038342095544,Independent,69,1,0.24199094121208922,True,True
170,57.61751271824399,-0.4237361790085545,-5.659365502666205,[[0.12135533 0.81507992]],-5.854220928392503,Independent,70,1,0.2411992126129238,False,False
171,57.61976320114423,-1.200345943567464,-4.802113902373423,[[0.0971322  0.89741982]],-5.85604868654301,Independent,71,1,0.2406379819364825,True,True
172,57.614727479700235,-0.4159585479248676,-5.661514999275042,[[0.12167909 0.81603229]],-5.854065725501697,Independent,72,1,0.24189279915190273,False,False
173,57.62649929324429,-4.63282944338874,-3.4204721442544055,[[0.05939244 1.        ]],-5.854587052857557,Independent,73,1,0.2389537721810842,True,True
174,57.650393043825765,-0.4106473257044222,-5.6618073101139075,[[0.12186276 0.81651832]],-5.856054190423619,Independent,74,1,0.23292644113803246,False,False
175,57.65267326922073,-0.887607748748704,-5.005861048284711,[[0.10299526 0.87933508]],-5.8549340493410496,Independent,75,1,0.23234684509200662,True,True
176,57.655200768610115,-0.4670617108044738,-5.43550973988902,[[0.11645349 0.84317404]],-5.854171605202704,Independent,76,1,0.2317034908587421,True,True
177,57.657876417721084,-170.69597037291206,-4.471607311910809,[[0.59995886 0.9748698 ]],-5.8557011201189155,Independent,77,1,0.2310213862453983,False,False
178,57.65796815199725,-0.40516033537087,-5.656798426507972,[[0.12216493 0.81800445]],-5.854049193042296,Independent,78,1,0.23099798137363545,False,False
179,57.66306830891722,-16.910275699166224,-1.2544525104302529,[[0.00184464 1.        ]],-5.856962260343414,Independent,79,1,0.22969475061702552,True,True
180,57.707465476800664,-7.920510685681291,-2.635054491414504,[[0.03666146 1.        ]],-5.855141527996131,Independent,80,1,0.21818174776040408,True,True
181,57.84992912522934,-0.4051148931880321,-5.657887489702179,[[0.12223273 0.81850364]],-5.855014959075713,Independent,81,1,0.17903148189366402,False,False
182,57.84547113448749,-1.8648834991438032,-4.458720114625618,[[0.08734806 0.92503544]],-5.857534530091307,Independent,82,1,0.18031160510640468,True,True
183,57.84210144138027,-11.293454541586355,-2.0469588663152436,[[0.02144973 1.        ]],-5.858821196408034,Independent,83,1,0.18127672308832557,True,True
184,57.88615002562566,-1.6321835365956434,-6.402023052696235,[[0.1351772  0.72169933]],-5.854430783440977,Independent,84,1,0.1684882680887511,False,False
185,57.88787419976476,-1.2365971141444532,-4.782425523638896,[[0.09649496 0.8988186 ]],-5.857244918555831,Independent,85,1,0.1679799549893166,True,True
186,57.89101167083658,-0.40066867262807526,-5.6399511614017745,[[0.12240501 0.82289144]],-5.856642847710895,Independent,86,1,0.1670534510800158,False,False
187,57.89281505497425,-2.1048400337215565,-4.351836739038193,[[0.08445877 0.9342537 ]],-5.8552033177113385,Independent,87,1,0.1665200108094665,True,True
188,57.910081813407686,-0.7610404261379013,-5.10524976579318,[[0.10594819 0.87087887]],-5.857192625478151,Independent,88,1,0.16137906470363192,True,True
